UniqueCount	AmbigCount
141390	0
45011	0
31984	0
47949	0
38706	0
52974	0
150119	0
10856	0
33646	0
43859	0
73440	0
38057	0
84747	0
15742	0
35881	0
98029	0
89223	0
67584	0
31015	0
96989	0
66977	0
27197	0
76025	0
30531	0
94736	0
25288	0
13682	0
21641	0
71212	0
236488	0
68456	0
59668	0
54554	0
47408	0
52643	0
45201	0
97832	0
65399	0
53190	0
35734	0
51754	0
4141	0
32441	0
3706	0
20066	0
53431	0
223930	0
23086	0
48260	0
43091	0
39120	0
40775	0
36826	0
15366	0
22428	0
36685	4
104151	4
69882	0
12167	0
64587	0
55281	0
6313	0
40119	0
32241	0
15115	0
95546	0
50228	0
61414	0
24275	0
43225	0
9725	0
61785	0
20399	0
60135	0
23874	0
63772	0
13379	0
32660	0
92478	0
52467	0
68647	0
85379	0
30832	0
64839	0
81351	0
56865	0
83024	0
11193	0
16236	0
61803	0
67267	0
36869	0
39790	0
23070	0
72348	0
14052	0
39967	0
67257	0
121610	0
26326	0
41849	0
77365	0
74864	0
60937	0
24232	19
34791	19
18587	0
28363	0
51022	0
42484	0
89279	0
27319	0
64267	0
53367	0
1275	0
32066	0
27369	0
18185	0
47715	0
30242	0
33908	0
36658	0
46963	0
40305	0
48315	0
5855	0
53213	0
2224	0
38435	0
15372	0
11048	0
36630	0
16605	0
92644	0
35960	0
95545	0
55059	0
31698	0
43937	0
93285	0
48386	0
67782	0
44299	0
68770	0
14292	0
18367	0
65254	0
31609	0
19072	0
15898	0
11108	0
62259	0
16071	0
36261	0
22383	0
34668	0
119439	0
21508	0
41869	0
13105	0
44882	0
35356	0
30907	0
11150	0
25190	0
7902	0
38696	0
19997	0
58019	0
32147	0
93668	0
43573	0
16948	0
90123	0
27219	0
76422	0
780	0
113508	0
86171	0
139381	0
83240	0
63161	0
7770	0
28541	0
5168	0
113865	0
14124	0
50118	0
9956	0
20812	0
103534	0
94699	0
11415	0
10134	0
38581	0
77083	0
72854	0
37655	0
33692	0
82202	0
85581	0
52082	0
300156	0
17077	0
35516	0
179746	0
15391	0
19361	0
30973	0
52118	0
46527	0
5660	0
61017	0
28503	0
12947	0
19731	0
33673	0
36601	0
47331	0
81379	0
83169	0
159259	0
163850	0
17252	0
61237	0
94457	0
15255	0
44311	0
79381	0
50260	0
34216	0
27624	0
1617	0
53062	0
139682	0
33683	0
46442	0
37878	0
47720	0
23860	0
11135	0
27609	0
46582	0
46144	0
14951	0
32047	0
67684	0
104426	0
13064	0
47756	0
56586	0
29058	0
25045	0
27399	21
492	0
5026	0
43888	21
51095	0
44584	0
5213	0
62605	0
12816	0
73167	0
80160	0
26828	0
100341	0
51697	0
36352	0
38185	0
18506	0
49239	0
5464	0
41884	0
15151	0
38167	0
8576	0
21339	0
67252	0
115028	0
74953	0
30367	0
90280	0
19678	0
69556	0
46147	0
65317	0
48278	0
17727	0
45160	0
23543	0
1126	0
11462	0
23566	0
61430	0
30849	0
8241	0
68147	0
16634	0
2046	0
49922	0
38980	0
108788	0
48676	0
22298	0
11215	0
35775	0
112175	0
3298	0
8000	0
64535	0
40885	0
30151	0
20393	0
42659	0
2688	0
11409	0
49926	0
86117	0
21758	0
21145	0
85759	0
77700	0
30268	0
43456	0
36691	0
20453	0
59089	0
7945	0
18575	0
53291	0
58571	0
28069	0
41380	0
7334	0
35681	0
69150	0
52859	0
39459	0
24524	0
108955	0
337552	0
46545	0
68050	0
51929	0
84092	0
33251	0
37430	0
131202	0
6920	0
33969	0
51763	0
40170	0
58141	0
28888	0
59037	0
17993	0
57989	0
11381	0
18748	0
61551	0
573	0
47213	0
20913	0
47095	0
34954	0
50416	0
15895	0
1169	0
10876	0
21762	0
13816	0
40747	0
45835	0
82703	0
92743	0
41340	0
151506	0
61579	0
59568	0
102489	0
37781	0
16961	0
22481	0
21339	0
10724	0
2797	0
52472	0
69802	0
59058	0
17471	0
89165	0
36612	0
59333	0
44593	0
9129	0
131871	0
124510	0
21670	0
31003	0
22593	0
23977	0
51407	0
25563	0
5424	0
75912	0
23908	0
30348	0
53582	0
71466	0
72388	0
21915	0
52095	0
5509	0
200639	0
35983	0
25907	0
7040	0
142701	0
66751	0
56945	0
4213	0
18885	0
9395	0
33570	0
17976	0
32968	0
65031	0
106015	0
14199	0
28268	0
36718	0
8567	0
70635	0
72640	0
34880	0
38230	0
37160	0
31678	0
68324	0
11559	0
45601	0
41953	0
74323	0
20090	0
48722	0
60201	0
34070	0
53820	0
29245	0
48289	0
24275	0
81708	0
102782	0
11348	0
146210	0
138938	0
23133	0
50056	0
18622	0
24890	0
62185	0
68580	0
92825	0
61186	0
89919	0
19611	0
13241	0
15266	0
130179	0
13294	0
91478	0
37474	0
44206	0
60558	0
56107	0
50305	0
61398	0
87225	0
32693	0
63465	0
63592	0
63812	0
23510	0
37740	0
96183	0
14950	0
8453	0
24838	0
16065	0
41616	0
29110	0
5582	0
7283	0
527	0
24337	0
38616	0
7483	0
64255	0
37868	0
114206	0
51086	0
2662	0
24549	0
34390	0
50399	0
73564	0
44250	0
10715	0
59347	0
20208	0
67585	0
30087	0
28013	0
94255	0
47980	0
58458	0
27937	0
23896	0
42589	0
108801	0
74174	3
29544	0
73049	1
32525	0
110651	0
87729	0
75505	0
21382	4
13363	0
27020	0
52761	0
45123	0
108455	0
26070	0
112223	0
117191	0
14603	0
44125	0
170614	0
4301	0
45114	0
86722	0
43165	0
40400	0
95250	0
27891	0
51658	0
5049	0
18024	0
58178	0
50535	0
18493	0
7461	0
12965	0
18968	0
113925	0
36906	0
147992	0
113608	0
1807	0
15840	0
37678	0
15425	0
38680	0
21682	0
18069	0
110713	0
28159	0
46822	0
83579	0
34142	0
19224	0
31229	0
20144	0
51630	0
15444	0
66171	0
47135	0
37240	0
29604	0
104914	0
90144	0
160039	0
10423	0
64262	0
25738	0
25316	0
141463	0
79887	0
15370	0
36713	0
130826	0
98109	0
72267	0
29200	0
95726	0
54364	0
41049	0
25010	0
19026	0
78616	0
131282	0
16744	0
21699	0
41293	0
17806	0
73886	0
65882	0
18519	0
28917	0
55610	0
17236	0
149	0
18442	0
1289	0
20265	0
1491	0
37395	0
27750	0
2540	0
36163	0
62786	1
7520	0
5438	0
39970	0
17476	0
141149	0
28053	1
198	0
8964	0
59911	0
83819	0
42212	0
81148	0
16429	0
84666	0
30099	0
16871	0
130163	0
58691	0
36976	0
67265	0
33731	0
166101	0
55525	0
54626	0
34453	0
26193	0
22456	0
29816	0
78256	0
90138	0
21375	0
56400	0
70653	0
58817	0
99006	0
42884	0
96806	0
111339	0
40290	0
49408	0
41842	0
54794	0
130785	0
19129	0
92937	0
57064	0
82402	0
38148	0
46110	0
54209	0
32426	0
71246	0
86659	0
99931	0
78930	0
44868	0
3968	0
17224	0
98140	0
60556	0
27133	0
17222	0
32605	0
103642	0
24553	0
53641	0
8501	0
40592	0
12566	0
38603	0
3265	0
86645	0
25479	0
49378	0
69774	0
104618	0
193453	0
68321	0
39996	0
42931	0
18440	0
21492	0
66707	0
31555	0
41702	0
32920	0
42690	0
84576	0
71447	0
59109	0
14805	0
19381	0
43781	0
17140	0
133202	0
93187	0
43679	0
86694	0
14015	0
56010	0
52558	0
15687	0
33468	0
37653	0
4934	0
74955	0
59199	0
61755	0
51453	0
12965	0
22147	0
6864	0
12075	0
80875	0
34318	0
18309	0
38365	0
63166	0
32496	0
63654	0
61137	0
28998	0
24651	0
95928	0
32908	0
21004	0
16277	0
54096	0
48596	0
5186	0
18936	0
49257	0
69981	0
25770	0
55559	0
105430	0
144927	0
85831	0
33123	0
45122	0
32242	0
88000	0
105014	0
46174	0
101464	0
27852	0
120818	0
28741	0
1219	17588
54687	0
88817	0
46252	0
186373	0
158641	17588
13096	0
38698	0
52008	0
138251	0
167375	6046
9237	8162
23241	0
3894	6046
24664	0
38577	0
24040	8162
13464	0
10299	0
26122	0
